created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Mar 27 23:46:30 +0000 2023;1640500575782719489;"I'm going to be posting a lot about AI in addition to crypto/nfts.  If you don't like that type of content, feel free to unfollow.  AI right now is by far the most exciting technology since the iPhone.";0;0;0;1;en;1589923348821118978;1640500575782719489;oxydotsol;https://twitter.com/oxydotsol/status/1640500575782719489
Mon Mar 27 23:46:30 +0000 2023;1640500574478299138;"あいつは今朝もくちをくちゃくちゃして、この世で五番以内の汚い所作でコーヒーを飲む。赤いiPhoneが似合わない。  やはり僕の体調は万全ではないようだ。ダークサイドが呼んでいる。 とりあえずだまらせる魔法を目で唱えている✨";0;0;0;0;ja;50947604;1637601675883192321;shi_gajin;https://twitter.com/shi_gajin/status/1640500574478299138
Mon Mar 27 23:46:28 +0000 2023;1640500565875765248;"燃やすごみ を出しに行った帰りに、ごみ集積所のある地元の児童公園の桜をiPhoneで撮影。 この場所には年中来ているし前を通っているけれど、今の時期が一番綺麗で撮り甲斐があるのは確かだ。 https://t.co/MW8Vkan8Ok";1;0;0;0;ja;633573659;1640500565875765248;khdrn_mzodriP;https://twitter.com/khdrn_mzodriP/status/1640500565875765248
Mon Mar 27 23:46:26 +0000 2023;1640500555230617601;"@zokkon 自分のiPhoneはそう動いてます";0;1;0;0;ja;788563;1640498552203022341;hiro;https://twitter.com/hiro/status/1640500555230617601
Mon Mar 27 23:46:25 +0000 2023;1640500554181877766;"@_spirit_coder @Lil__turnerr @official_gbeng @DanielRegha I agree with this. You pay for everything on iphone If not with money then your data must do the payment 😂 ordinary free synchronization on android iphone go dey use data do everything. Well I use iPhone and I’ve used Samsung too. So I can tell which is beta for me if not every1";0;1;0;0;en;754488654903599104;1640416974546300929;Abdul_WaHerb;https://twitter.com/Abdul_WaHerb/status/1640500554181877766
Mon Mar 27 23:46:25 +0000 2023;1640500552764121089;"@senadorhumberto Muito puxa saco, hein, Vampirão! Ele deve ir até sem celular, porque quem dá um abraço nesse velho babão,  só quer levar o IPhone dele";0;0;0;0;pt;1269975401813729285;1640316673545711616;Betoos14;https://twitter.com/Betoos14/status/1640500552764121089
Mon Mar 27 23:46:25 +0000 2023;1640500551019266048;"I’m tryna write a poem! What do we needa show ‘em? My iPhone has a modem! Touch downs: We needa throw ‘em! 👍🏻🤩✌️🏈♾! https://t.co/hFhNWTPKnP";0;0;0;4;en;3114994163;1640500551019266048;Holy_Coleyyyy;https://twitter.com/Holy_Coleyyyy/status/1640500551019266048
Mon Mar 27 23:46:13 +0000 2023;1640500503241977863;"Casetify is goofy charging $90 for an iPhone case get real";0;0;0;0;en;1506328808714084357;1640500503241977863;anndemeulememe;https://twitter.com/anndemeulememe/status/1640500503241977863
Mon Mar 27 23:46:11 +0000 2023;1640500495294038016;"朝から勢いよく会社のフラッパーゲートにiPhone叩きつけてしまった（社員証と間違えた）";0;0;0;8;ja;128754746;1640500495294038016;kuoeoe;https://twitter.com/kuoeoe/status/1640500495294038016
Mon Mar 27 23:46:08 +0000 2023;1640500482438250496;"IPhone me lo puede mamar como él quiera que sus equipos me van a seguir pareciendo re malardos. Muchas gracias.";0;1;2;3;es;132980412;1640500482438250496;Roxarteta;https://twitter.com/Roxarteta/status/1640500482438250496
Mon Mar 27 23:46:07 +0000 2023;1640500476763418624;"@danielopesbr iPhone 14 plus, nada a reclamar, principalmente da bateria q eu carrego só a noite!";0;0;0;1;pt;972239249436237824;1640179489610125316;karenfcruz;https://twitter.com/karenfcruz/status/1640500476763418624
Mon Mar 27 23:46:02 +0000 2023;1640500454491668480;"@CharlasiOS El iPhone 6 y 11";0;1;0;1;es;1285455704116035585;1640492312282234884;andres27bogota;https://twitter.com/andres27bogota/status/1640500454491668480
Mon Mar 27 23:45:54 +0000 2023;1640500423843799043;"iOS 16.4 is here, and it brings new emoji like moose and goose to your iPhone  https://t.co/6D4rwHmJKv";0;0;0;1;en;21673778;1640500423843799043;mikedemo;https://twitter.com/mikedemo/status/1640500423843799043
Mon Mar 27 23:45:53 +0000 2023;1640500417271570432;"「iOS 16.4」「iPadOS 16.4」が登場、21の新しい絵文字や通話機能の改善など - ケータイ Watch https://t.co/iKmRvCGlS2 音声通話がパワーアップか～、iPhoneであんま音声通話使ってないわｗ";0;0;0;0;ja;51726069;1640500417271570432;saigusaharuka;https://twitter.com/saigusaharuka/status/1640500417271570432
Mon Mar 27 23:45:52 +0000 2023;1640500415379697668;""Tragedy Strikes: School Massacre Leaves Students and Staff Devastated"  Saka | iPhone | Marcelo | Ronaldo | Conte | Kogi | Happy New Week https://t.co/w1zphFLJME";0;0;0;0;en;1612561037424828416;1640500415379697668;TViralReporter;https://twitter.com/TViralReporter/status/1640500415379697668
Mon Mar 27 23:45:44 +0000 2023;1640500381112500227;"‘All he does is dance. He can’t be a good governor’ - Twitter smart Alecs with iPhone 11s";0;1;3;9;en;62065766;1640500381112500227;oddy4real;https://twitter.com/oddy4real/status/1640500381112500227
Mon Mar 27 23:45:41 +0000 2023;1640500369666236417;"話題の商品⭐  🍋 Apple iPhone SE（第2世代） 64GB ホワイト SIMフリー (整備済み品) 7832 https://t.co/W1m7clYE73";0;0;0;0;ja;1331977797691011072;1640500369666236417;4w71Rt30nMkiLs7;https://twitter.com/4w71Rt30nMkiLs7/status/1640500369666236417
Mon Mar 27 23:45:41 +0000 2023;1640500367262908416;"お気軽にコメントどうぞ♪ モイ！iPhoneからキャス配信中 - #実況してきます https://t.co/F4ajUZ7eNS";1;0;0;0;ja;1087387014679261189;1640500367262908416;Ievan_9122;https://twitter.com/Ievan_9122/status/1640500367262908416
Mon Mar 27 23:45:40 +0000 2023;1640500364377210880;"iPhoneアプデした🪄⭐ ❤️🧡💛💚🩵💙💜🩷🤍 いちたの水色とうらりんの何もないピンク🩵🩷 AmBitiousみんなハートでいけるようになった👍🏻💭";0;0;0;1;ja;1608229834119081984;1640500364377210880;rionpyon_;https://twitter.com/rionpyon_/status/1640500364377210880
Mon Mar 27 23:45:40 +0000 2023;1640500363747794949;"@robsmithonline When the first IPhone was released";0;0;0;0;en;792693152834465792;1640361921319665665;paulfromthedead;https://twitter.com/paulfromthedead/status/1640500363747794949
Mon Mar 27 23:45:37 +0000 2023;1640500351932698624;"@___o07__ iPhoneかぁ...僕Androidだから出来ないんかも😭";0;0;0;1;ja;1444622393192837122;1640491717966151682;risumodoki_0722;https://twitter.com/risumodoki_0722/status/1640500351932698624
Mon Mar 27 23:45:35 +0000 2023;1640500344739491840;"to do pls give my boy yeonjun his iphone 😔🙏";0;0;0;0;en;1363077842460831744;1640500344739491840;jimnochies;https://twitter.com/jimnochies/status/1640500344739491840
Mon Mar 27 23:45:33 +0000 2023;1640500333712646144;"ポルコのお気に入りステッカー☺️ 今日からiPhoneケースに入れて使います✨ ジブリパーク行ってみたい！ https://t.co/nxKh8e9q5P";0;0;0;1;ja;535073763;1640500333712646144;jimny_23;https://twitter.com/jimny_23/status/1640500333712646144
Mon Mar 27 23:45:31 +0000 2023;1640500328503074816;"@Stonerman42O @fundz89 @DanielRegha Been using my Vivo since April 27 2021 still in good condition by this time next year this xr battery capacity go don drop by 10-20 we all have our reasons for phone some ppls reasons don’t encourage them to go for an iPhone";0;0;0;0;en;1523935269178810371;1640416974546300929;Unreal_Sage;https://twitter.com/Unreal_Sage/status/1640500328503074816
Mon Mar 27 23:45:27 +0000 2023;1640500311344439296;"素敵なお写真ありがとうございます😊 iPhoneでどうやって取り込むのか❓だったけどファイルにいったん保存したら大丈夫だった🙌 https://t.co/VtsCsfHY4a";0;1;0;21;ja;1280438004524277764;1640500311344439296;grb_ek9_ef7_na6;https://twitter.com/grb_ek9_ef7_na6/status/1640500311344439296
Mon Mar 27 23:45:25 +0000 2023;1640500302347636737;"スマートフォン 本体  🌈 Apple iPhone SE（第3世代） 64GB ミッドナイト SIMフリー (整備済み品) 8351 https://t.co/NUyiTVdHTo";0;0;0;0;ja;1359158439952416771;1640500302347636737;vQGezWOZ7xGC9P4;https://twitter.com/vQGezWOZ7xGC9P4/status/1640500302347636737
Mon Mar 27 23:45:19 +0000 2023;1640500276078493699;"@daniamendez_ Yo ya vote por mi iPhone iPad iMac y MacBook ♥️💜";0;0;0;0;es;110122634;1640499796975779842;beebee0910;https://twitter.com/beebee0910/status/1640500276078493699
Mon Mar 27 23:45:15 +0000 2023;1640500260018724907;"Bro how come my iPhone don’t have the hummingbird emoji? Lol that’s pretty wack son";0;0;0;1;en;402385922;1640500260018724907;BadKarmah;https://twitter.com/BadKarmah/status/1640500260018724907
Mon Mar 27 23:45:12 +0000 2023;1640500247473565697;"鴻海、EV車台で新時代の黒子　脱iPhone受託依存 - 日経モビリティ https://t.co/BoUvoowDyS";0;0;1;11;ja;1259314440391950337;1640500247473565697;IPL_Compass;https://twitter.com/IPL_Compass/status/1640500247473565697
Mon Mar 27 23:45:12 +0000 2023;1640500244663107585;"@tmemlife amiga, se for iphone só vai aparecer depois que você atualizar pro ios 16.4, saiu hoje.";0;1;0;0;pt;1472790910161276932;1640499690553720838;itxlari;https://twitter.com/itxlari/status/1640500244663107585
Mon Mar 27 23:45:11 +0000 2023;1640500242712862724;"I refuse to buy another iPhone IDGAF";0;0;0;0;en;290273838;1640500242712862724;ItsMeTee__;https://twitter.com/ItsMeTee__/status/1640500242712862724
Mon Mar 27 23:45:05 +0000 2023;1640500216011866113;"before I feel bad for yeonjun not getting a new phone in todays ep I will remind myself that some of his outfits cost more than an iphone 14 🙏🏽🙏🏽🙏🏽";0;0;0;0;en;1314544034455736320;1640500216011866113;TEAMKlMSEOKJIN;https://twitter.com/TEAMKlMSEOKJIN/status/1640500216011866113
Mon Mar 27 23:45:04 +0000 2023;1640500211188473857;"Whitestone Dome! World’s First Glass screen protector is the Best.  The best Apple iPhone 14 screen protectors https://t.co/PJgobqqrCH @digitaltrends   Whitestone Dome Glass Screen Protector for iPhone 14 (6.1") https://t.co/I4HziePh51 #Amazon https://t.co/tIZA558mQq";0;0;2;1;en;1357557083931955203;1640500211188473857;domeglassapple;https://twitter.com/domeglassapple/status/1640500211188473857
Mon Mar 27 23:45:01 +0000 2023;1640500202468409347;"Adiós audífonos: Iphone 7 no tendrá toma de auriculares ni los incluirá en  https://t.co/pRyLU1qD6C via @trabajemoscl";0;0;0;0;es;408070039;1640500202468409347;trabajemosCL;https://twitter.com/trabajemosCL/status/1640500202468409347
Mon Mar 27 23:45:00 +0000 2023;1640500198051856384;"@MARGlGI Ça reste un énorme mdrrr  Tu flex h24 toi 🤣 "512 go iPhone 13 Pro" 🥸  Oui certaines, En + je sup rien donc y’a des raclis que j’ai fréquenté qui sont encore présente";0;1;0;0;fr;1287527310892118017;1640494618641940482;perspectiverak;https://twitter.com/perspectiverak/status/1640500198051856384
Mon Mar 27 23:44:56 +0000 2023;1640500177998864387;"@spawnofKahn True. That’s how you see iPhone pics and videos on your tv.";0;0;0;0;en;28157461;1640170847498321920;cantbesitting;https://twitter.com/cantbesitting/status/1640500177998864387
Mon Mar 27 23:44:52 +0000 2023;1640500164061216768;"@GabrielaAlconM @LuchoXBolivia Comunistas con iPhone jajajaja";0;0;0;1;es;984012625;1640160876194938881;DanielAdhemarSC;https://twitter.com/DanielAdhemarSC/status/1640500164061216768
Mon Mar 27 23:44:52 +0000 2023;1640500161049923584;"香水ビンみたい♡ 『新作 新品 iphoneケース iphoneカバー キラキラ 高級感 可愛い香水瓶風キラキラ iPhone5s iPho』を見る [楽天] https://t.co/TZb2mkzUyE  https://t.co/gbwIufztm1";0;0;0;0;ja;2541172958;1640500161049923584;iPhone35051407;https://twitter.com/iPhone35051407/status/1640500161049923584
Mon Mar 27 23:44:51 +0000 2023;1640500158772199430;"@GeneralKenobi32 @Sn0w1n con ese concepto, xbox domina el mercado japones, iphone lo hizo un solo cuarto del 2020 pero bueno, q tengas un lindo dia";1;1;0;1;es;984229019133636608;1640470869540585473;tinchicus;https://twitter.com/tinchicus/status/1640500158772199430
Mon Mar 27 23:44:50 +0000 2023;1640500154603302912;"why do a lot of pretty bitches be so top tier except their kicks? i see the baddest of bitches in the DIRTIEST force 1’s and it irks my fuckin soul. like they’ll have the newest iphone, most expensive everything but can’t buy a fresh pair of forces ….?";0;1;0;1;en;1034857936521125888;1640500154603302912;GFLM_CEO;https://twitter.com/GFLM_CEO/status/1640500154603302912
Mon Mar 27 23:44:40 +0000 2023;1640500110571470848;"モイ！iPhoneからキャス配信中 - https://t.co/q9u91v1LmH";0;0;0;1;ja;1371090757105250307;1640500110571470848;x_xNAGiSA0_0;https://twitter.com/x_xNAGiSA0_0/status/1640500110571470848
Mon Mar 27 23:44:38 +0000 2023;1640500105898868738;"iPhone é descartável, quebrou a primeira vez ele nunca volta o mesmo.";0;0;0;1;pt;1288921698939568128;1640500105898868738;Victerrivelll;https://twitter.com/Victerrivelll/status/1640500105898868738
Mon Mar 27 23:44:33 +0000 2023;1640500082557743105;"昨日設置してもらったダイキンのエアコンですが、最初からWiFi接続ができる機種で、iPhoneからコントロールもできます。説明書がちょっと不親切かと思いますが、接続してしまえば悪くない機能です";0;0;0;0;ja;58072771;1640500082557743105;itoyu1192;https://twitter.com/itoyu1192/status/1640500082557743105
Mon Mar 27 23:44:32 +0000 2023;1640500080837787654;"@TheRealXPac I’m just grossed out..and Id take the iPhone";0;0;0;0;en;809395476894203904;1640455395138498560;ItsProfessorK;https://twitter.com/ItsProfessorK/status/1640500080837787654
Mon Mar 27 23:44:32 +0000 2023;1640500079248195586;"4月1日より、新しくインターネット放送アプリ『FM++（エフエムプラプラ）』を利用できるようになります。  🍎iPhone https://t.co/hZ0g54crM0  🤖Android https://t.co/5PJXRiC4I3  『FM++』公式HP▼ https://t.co/bQbKx3cCkH  4月1日から6月30日の3カ月間は移行期間です。  #おはふちゅ";1;1;1;5;ja;1247069324197556234;1640500079248195586;ohafuchu_874MHz;https://twitter.com/ohafuchu_874MHz/status/1640500079248195586
Mon Mar 27 23:44:24 +0000 2023;1640500047149424642;"@risumodoki_0722 iPhoneだったらiOS16.4にアップデートしたら出てくるよ🫶🏻";0;1;0;1;ja;1231061454851166208;1640491717966151682;___o07__;https://twitter.com/___o07__/status/1640500047149424642
Mon Mar 27 23:44:21 +0000 2023;1640500032641048578;"@Obito_29 Les cœurs roses ça fait des années qu’on les réclame sur iPhone et c’est depuis la dernière MAJ qu’ils sont dispo";0;0;0;0;fr;1206329302075215873;1640498884215554049;vinsmokemma;https://twitter.com/vinsmokemma/status/1640500032641048578
Mon Mar 27 23:44:15 +0000 2023;1640500009245503488;"おはようございます🪿𓂃 𓈒𓏸 iPhoneアプデしたら絵文字増えた🩵";0;0;0;9;ja;1093229806798295040;1640500009245503488;fuwami_;https://twitter.com/fuwami_/status/1640500009245503488
Mon Mar 27 23:44:15 +0000 2023;1640500008360513536;"@tech_instigator Gmail on my samsung and Mail on IPhone.";0;0;0;1;en;993098029010796545;1640434157003104257;KimVivin1;https://twitter.com/KimVivin1/status/1640500008360513536
Mon Mar 27 23:44:12 +0000 2023;1640499995270062080;"モイ！iPhoneからキャス配信中 - https://t.co/ecLKynLpQD";0;0;0;2;ja;1371090757105250307;1640499995270062080;x_xNAGiSA0_0;https://twitter.com/x_xNAGiSA0_0/status/1640499995270062080
Mon Mar 27 23:44:12 +0000 2023;1640499994665836557;"iPhoneアップデートしたら水色のハート追加されてたんだけどそれがばりかわいい 早速使わせていただきます！！！！ 🩵🩵🩵🩵🩵🩵🩵🩵🩵🩵🩵🩵🩵";0;0;0;1;ja;1504260415907266560;1640499994665836557;nyon0o;https://twitter.com/nyon0o/status/1640499994665836557
Mon Mar 27 23:44:11 +0000 2023;1640499992451489793;"iPhoneから配信  #シャドバ #ミラティブ #配信 中！ https://t.co/72AyRTD3mN";0;0;0;0;ja;1674602701;1640499992451489793;rb110_dai;https://twitter.com/rb110_dai/status/1640499992451489793
Mon Mar 27 23:44:09 +0000 2023;1640499984561741826;"【更新】Yay!（イェイ）- 同世代と趣味の通話コミュニティ&lt !----&gt  ver.3.12.2→3.13（スポーツ） https://t.co/QbAkfBHyRI #iPhone https://t.co/r992Vd8wzp";0;0;0;0;ja;366909665;1640499984561741826;applerank;https://twitter.com/applerank/status/1640499984561741826
Mon Mar 27 23:44:08 +0000 2023;1640499978694000640;"Que ganas de un iPhone 14 pro Max 🤧";0;1;1;7;es;1606902394910130176;1640499978694000640;DiegoJoseC7;https://twitter.com/DiegoJoseC7/status/1640499978694000640
Mon Mar 27 23:44:05 +0000 2023;1640499967553941507;"USGS reports a M4.2 earthquake, Fiji region on 3/27/23 @ 23:17:27 UTChttps://t.co/6FRuYFKwD9Try Every Earthquake on your iPhone! Grab the new app here: https://t.co/E1g19fUIFv#earthquake";0;0;0;2;en;1414684496;1640499967553941507;everyEarthquake;https://twitter.com/everyEarthquake/status/1640499967553941507
Mon Mar 27 23:44:04 +0000 2023;1640499963376594944;"@toya108_iPhone いつもはここですね🥳🥳 https://t.co/ZrRbvufJQB";0;1;0;1;ja;1440200566630535174;1640458940319428611;yamazaki_moyasi;https://twitter.com/yamazaki_moyasi/status/1640499963376594944
Mon Mar 27 23:44:04 +0000 2023;1640499959513374730;"I think when I get paid ima go head and cop me a IPhone 😌";0;0;0;0;en;1124175611134660611;1640499959513374730;Armybigworm09;https://twitter.com/Armybigworm09/status/1640499959513374730
Mon Mar 27 23:44:03 +0000 2023;1640499958553133056;"iPhoneアプリ値下げ値上がり情報【3月28日】 - https://t.co/Xj0r6ApQR4 #iPhone https://t.co/yx0qek9avk";0;0;0;0;ja;366909665;1640499958553133056;applerank;https://twitter.com/applerank/status/1640499958553133056
Mon Mar 27 23:44:00 +0000 2023;1640499944799838210;"imagine not putting a case on an iphone. im raw doggin this shit LMAOO";0;0;0;3;en;1573263411277881346;1640499944799838210;Z0MB13_C4LZ;https://twitter.com/Z0MB13_C4LZ/status/1640499944799838210
Mon Mar 27 23:43:59 +0000 2023;1640499939066404864;"Btw, with each advance in tech, the cost of energy and computing reduces significantly.  We saw that with the transistor, the microchip for PC, the switch to "packet switching" and web browsers, and the integration of multiple technologies into a handheld device like the iPhone";0;1;0;0;en;1316022799836700676;1640499919936188417;the_chongster;https://twitter.com/the_chongster/status/1640499939066404864
Mon Mar 27 23:43:58 +0000 2023;1640499934867738625;"@anagabino_ @DanielAlmeiida Moleque aquele teu iPhone foi jurássico na moral kkkkkkk";0;1;0;1;pt;3422996007;1640479800409071617;gbragaa1;https://twitter.com/gbragaa1/status/1640499934867738625
Mon Mar 27 23:43:57 +0000 2023;1640499934125510657;"We saw the likes of Uber and Snapchat come out of this new era.  Plus, high interest rates: hikes began in 2004 and hovered around 5% when the iPhone came out.";0;1;0;0;en;1316022799836700676;1640499919936188417;the_chongster;https://twitter.com/the_chongster/status/1640499934125510657
Mon Mar 27 23:43:55 +0000 2023;1640499925350858752;"@peteyborjous @SHREDDINGTEARS @AxelexaXiv @EuphoriTori @tobleroneboi2 WOW SUCH A FLEX WITH YOUR IPHONE 13 fucking broke ahh";0;2;0;1;en;1531028673960108032;1640348935121166337;burnt_nazls;https://twitter.com/burnt_nazls/status/1640499925350858752
Mon Mar 27 23:43:53 +0000 2023;1640499914114203652;"@tory_zxt @autoestimaposts vou esperar meu iphone chegar pra eu responder isso aqui";0;0;0;0;pt;1328515445272555521;1640362665120768001;sarafwrn;https://twitter.com/sarafwrn/status/1640499914114203652
Mon Mar 27 23:43:52 +0000 2023;1640499912373862400;"Did y’all know the iPhone can remove your background???? https://t.co/yGH9nz6C2a";0;0;0;1;en;1659134119;1640499912373862400;itsalihey;https://twitter.com/itsalihey/status/1640499912373862400
Mon Mar 27 23:43:48 +0000 2023;1640499895378247680;"@TheRealXPac If he took his shoes off in a public bathroom then he probably took the iPhone 😂😂😂";0;0;0;0;en;1576951115597348870;1640455395138498560;Blakealan222;https://twitter.com/Blakealan222/status/1640499895378247680
Mon Mar 27 23:43:45 +0000 2023;1640499880803315712;"楽天市場でiPhone 13 mini 256GB simフリー 端末本体のみ （楽天モバイル回線なし） 新品がベストセラー！https://t.co/LHfCYMmqvA https://t.co/5VotPo002L";0;0;0;0;ja;3096945512;1640499880803315712;yasuurishopping;https://twitter.com/yasuurishopping/status/1640499880803315712
Mon Mar 27 23:43:43 +0000 2023;1640499871516876803;"@pabloumbellino @vinnitec Triste pro iPhone 12";0;2;0;1;it;1086838740;1640401626287554567;chillhop_;https://twitter.com/chillhop_/status/1640499871516876803
Mon Mar 27 23:43:42 +0000 2023;1640499871026388992;"@bird_Pop1 私も似たようなもんかも。 メインのiPhoneに2回線、車用に1回線、MNP弾に2回線かな。";0;1;0;0;ja;1285574631332605953;1640482106827759617;ha___ti___h;https://twitter.com/ha___ti___h/status/1640499871026388992
Mon Mar 27 23:43:41 +0000 2023;1640499866609516544;"@dailycashfloe on iphone u can just "haha" their message  thats my shit";0;1;0;1;en;2314240460;1640433034615992320;Tristennolan;https://twitter.com/Tristennolan/status/1640499866609516544
Mon Mar 27 23:43:38 +0000 2023;1640499852160147460;"@junioo_gg @diojodior Jamais, sou pobre krl vc acha que eu teria um iPhone sem botão e moraria em um apartamento?";0;2;0;0;pt;1272612988785229826;1640101301739565059;Math23110;https://twitter.com/Math23110/status/1640499852160147460
Mon Mar 27 23:43:37 +0000 2023;1640499850180526086;"@life_becks nosso iPhone (literalmente";0;1;0;0;it;1507162441624571909;1640453243691053059;euamendess;https://twitter.com/euamendess/status/1640499850180526086
Mon Mar 27 23:43:37 +0000 2023;1640499848297295876;"n eh possível q seja só eu..  eu tirava muito mais fotos e tiktok no iphone das minhas amigas, do que no meu🫵 eu tiro ZERO foto nessa maçã, mas se fosse no da amiguinha..";0;2;0;5;pt;1395923870885023745;1640499848297295876;izabella_nodari;https://twitter.com/izabella_nodari/status/1640499848297295876
Mon Mar 27 23:43:27 +0000 2023;1640499806979379200;"うたプリの曲、この間出たアレンジバージョンとか入ってるやつiPhoneに全部入れてるのにアレンジバージョンちゃんと聞いたことなくて、やっと聞いたら生バンドっぽい感じでめっちゃめちゃ好みでした…🙏🏻 だいたいアレンジとかリミックスバージョン聞いても元のが好みのパターン多いけどこりゃいいぞ";0;0;0;0;ja;628113013;1640499806979379200;yanagitokiya;https://twitter.com/yanagitokiya/status/1640499806979379200
Mon Mar 27 23:43:26 +0000 2023;1640499802193657856;"@tanukdbd12 たぬさんおつかれさまですーそしておはよう😌🍞💓！ iPhoneのポートレート機能使った！笑 今日もお天気悪いし明日とかもうなくなってそうやけどね、、今日も１日適当に頑張りましょう🥹👍❕";0;0;0;1;ja;955341243617230848;1640331215822811136;_yaki6koge;https://twitter.com/_yaki6koge/status/1640499802193657856
Mon Mar 27 23:43:22 +0000 2023;1640499786666082304;"Bah mais é tri as tuas amigas indicar outras lojas de iPhone pra uma cliente nossa… credo mais eu gosto";0;0;0;2;pt;994988515002810369;1640499786666082304;rossnermari;https://twitter.com/rossnermari/status/1640499786666082304
Mon Mar 27 23:43:22 +0000 2023;1640499785361948673;"モイ！iPhoneからキャス配信中 - https://t.co/yZj4Cxo8rL";0;0;0;0;ja;1075986764;1640499785361948673;a_l_a_s_t_o_r;https://twitter.com/a_l_a_s_t_o_r/status/1640499785361948673
Mon Mar 27 23:43:22 +0000 2023;1640499785240117249;"Please who can get me an iphone 11 promax";0;0;0;5;en;1578234274670673920;1640499785240117249;BlakeBl35321588;https://twitter.com/BlakeBl35321588/status/1640499785240117249
Mon Mar 27 23:43:19 +0000 2023;1640499774490136578;"@ToesDirpy @Jared_muttoni_ @iHateApplee And imagine not owning an android and an iPhone";0;1;0;0;en;1596963017652162560;1640476746284691461;cheeseb40679325;https://twitter.com/cheeseb40679325/status/1640499774490136578
Mon Mar 27 23:43:16 +0000 2023;1640499760044883968;"@PetitMug @andreeahijar @MigracionesPe @ContraloriaPeru @MininterPeru Eso suena a "no tenía para mi iphone ultimo modelo, asi que TUVE que comprarlo en las Malvinas"  No podemos quejarnos de un sistema corrupto y mafioso y a la vez darles de comer, así el país no va a cambiar ni tampoco tendremos derecho a lamentarnos por ello.";0;0;0;2;es;175309654;1640402025925033987;rodrigom1990;https://twitter.com/rodrigom1990/status/1640499760044883968
Mon Mar 27 23:43:13 +0000 2023;1640499745931300865;"Twitter Please jualin HP sepupu ku dong🙏  Dijual Iphone Xs 256gb gold ex renan store Lokasi penjual : jakpus Kondisi : mulus  True tone : on  Face id : on All provider (semua kartu aman) Bh : 77%  Blm pernah service /rusak Kamera silent Box Bonus 5 case  #wtb #wts #jualiphone https://t.co/A8GwHiHvj7";0;8;1;6;in;1088020118158753793;1640499745931300865;calonistriqm;https://twitter.com/calonistriqm/status/1640499745931300865
Mon Mar 27 23:43:09 +0000 2023;1640499732844879877;"@pwrpura amg certeza q a menina deve ter um iphone 12 hj em dia, pq pelo q eu vi ela perdeu el em 2020 por ai, nem perdeu ela levou p conserto e n foi buscar";0;1;0;0;pt;1592540199304761345;1640493970143821826;skzzug;https://twitter.com/skzzug/status/1640499732844879877
Mon Mar 27 23:43:08 +0000 2023;1640499724611641345;"【楽天連続1位 6冠獲得！】iPhone 急速充電器 20W ACアダプタ ケーブル長さ2M USB C ライトニングケーブル iPhone 充電 タイプC 充電器 iPad AirPods iPhone14 Pro 13 12 11 X 8 7 max mini Plus PSE認証★急速充電器2m◆【最大18ヶ月保証】 [楽天] https://t.co/NzPRSqMUfb #rakuafl";0;0;0;1;ja;1119618738146254848;1640499724611641345;butsuyoku_ns;https://twitter.com/butsuyoku_ns/status/1640499724611641345
Mon Mar 27 23:43:07 +0000 2023;1640499721612718081;"iPhone整備品キタのやべーな";0;0;0;0;ja;1533973508929507328;1640499721612718081;AniTechDig;https://twitter.com/AniTechDig/status/1640499721612718081
Mon Mar 27 23:43:06 +0000 2023;1640499719234281477;"Se liga no meu iPhone 😎 https://t.co/aDPJYjt8Df";0;0;0;0;pt;1639264353902886918;1640499719234281477;padenildo77;https://twitter.com/padenildo77/status/1640499719234281477
Mon Mar 27 23:43:06 +0000 2023;1640499718324371456;"@Flasvea Vc na roça real e a @heronddalee na roça do iphone dela  Todo dia isso";0;1;0;1;pt;70710168;1640496191455608835;Jus7_Die;https://twitter.com/Jus7_Die/status/1640499718324371456
Mon Mar 27 23:43:06 +0000 2023;1640499716294316032;"A new wondering dynamic portrait of #iPhone user #liquidart https://t.co/OaUSeW6q6M";0;0;0;0;en;1044520167173214208;1640499716294316032;dynamicportrai1;https://twitter.com/dynamicportrai1/status/1640499716294316032
Mon Mar 27 23:43:02 +0000 2023;1640499700083355649;"iPhoneケース♡ すごくかわいい♡ https://t.co/KlyKLRXLRd";0;0;0;0;ja;2364250656;1640499700083355649;newton_col;https://twitter.com/newton_col/status/1640499700083355649
Mon Mar 27 23:42:58 +0000 2023;1640499684371230720;"@aniiitaaa91 Quédate con IPhone. No tienen virus 🫢";0;0;0;1;es;1639689778651189249;1640165519402606593;HuevosCopita;https://twitter.com/HuevosCopita/status/1640499684371230720
Mon Mar 27 23:42:57 +0000 2023;1640499681947172864;"@pple_iPhone @2 https://t.co/tLL85hp79U どうぞ";0;0;0;0;ja;898465726763122689;1640497867248013312;a21528029;https://twitter.com/a21528029/status/1640499681947172864
Mon Mar 27 23:42:57 +0000 2023;1640499681561284609;"2021 iPhone 充電ケーブル PD USB-C急速充電 同期 USB Type C to ライトニングケーブル 高速データ転送 Lightning ケーブル　Macbook iPad iPod9 iPhone 12ProMax　12Pro 12 1m 1メートル 12MiNi SE Pro Plusに対応 [楽天] https://t.co/r8Fxb8K8G4 #rakuafl https://t.co/21FevOoZUi";0;0;0;0;ja;1119618738146254848;1640499681561284609;butsuyoku_ns;https://twitter.com/butsuyoku_ns/status/1640499681561284609
